activeCases,activeCasesNew,recovered,recoveredNew,deaths,deathsNew,previousDayTests,totalCases,sourceUrl,lastUpdatedAtApify,readMe,regionData.region,regionData.activeCases,regionData.newInfected,regionData.recovered,regionData.newRecovered,regionData.deceased,regionData.newDeceased,regionData.totalInfected
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Haryana,676,1,760004,14,9667,1,770347
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Himachal Pradesh,2074,-202,206103,310,3569,6,211746
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Jammu and Kashmir,1165,6,318635,100,4402,1,324202
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Jharkhand,177,-36,342421,41,5132,0,347730
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Karnataka,20582,-289,2880889,1456,37145,22,2938616
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Kerala,163745,-15250,3631066,25586,19494,66,3814305
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Ladakh,61,-7,20223,7,207,0,20491
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Lakshadweep,23,-3,10235,4,51,0,10309
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Madhya Pradesh,86,-2,781499,6,10516,1,792101
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Maharashtra,56690,-784,6231999,4780,135962,145,6424651
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Manipur,3994,-145,105197,426,1751,4,110942
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Meghalaya,3062,-74,69425,382,1278,9,73765
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Mizoram,5982,-586,46290,872,200,6,52472
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Nagaland,975,-19,28004,53,610,1,29589
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Odisha,8277,-294,985302,1078,7358,69,1000937
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Puducherry,847,-61,120237,121,1808,0,122892
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Punjab,488,-5,583426,46,16352,0,600266
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Rajasthan,152,-15,944917,20,8954,0,954023
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Sikkim,1583,-47,27366,116,365,1,29314
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Tamil Nadu,19171,-220,2547005,1827,34709,23,2600885
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Telangana,6384,-224,644747,453,3858,2,654989
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Tripura,1095,-154,80213,197,787,2,82095
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Uttarakhand,317,-4,335055,16,7377,0,342749
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Uttar Pradesh,373,-34,1685954,53,22792,0,1709119
333924,-19474,31680626,44157,434756,389,1295160,32449306,https://www.mohfw.gov.in/,2021-08-24T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,West Bengal,9461,-133,1515161,686,18364,8,1542986
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Andaman and Nicobar Islands,10,0,7421,1,129,0,7560
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Andhra Pradesh,13677,-482,1977163,1715,13750,15,2004590
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Arunachal Pradesh,1127,-35,51023,136,259,0,52409
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Assam,8005,10,572084,532,5600,13,585689
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Bihar,102,-10,715853,19,9650,0,725605
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Chandigarh,35,-1,64222,2,812,0,65069
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Chhattisgarh,653,-56,990022,102,13555,1,1004230
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Dadra and Nagar Haveli and Daman and Diu,4,0,10651,0,4,0,10659
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Delhi,411,37,1411995,114,25079,0,1437485
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Goa,932,57,169239,79,3186,0,173357
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Gujarat,160,-11,815091,25,10079,0,825330
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Haryana,664,-4,760047,21,9669,1,770380
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Himachal Pradesh,2054,24,206628,253,3578,4,212260
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Jammu and Kashmir,1055,1,318961,123,4404,1,324420
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Jharkhand,153,-12,342470,19,5132,0,347755
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Karnataka,19810,-471,2884032,1701,37184,29,2941026
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Kerala,159870,4774,3672357,19349,19757,173,3851984
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Ladakh,55,-8,20238,9,207,0,20500
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Lakshadweep,28,0,10239,1,51,0,10318
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Madhya Pradesh,84,0,781509,5,10516,0,792109
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Maharashtra,53260,-173,6243034,4240,136355,288,6432649
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Manipur,3610,-96,106229,478,1759,4,111598
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Meghalaya,2820,-110,70127,268,1285,4,74232
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Mizoram,6664,336,47192,403,201,1,54057
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Nagaland,888,-28,28170,74,611,1,29669
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Odisha,7461,-477,987369,1035,7493,67,1002323
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Puducherry,765,-31,120433,103,1809,1,123007
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Punjab,423,2,583564,46,16355,2,600342
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Rajasthan,128,-31,944958,41,8954,0,954040
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Sikkim,1548,41,27562,96,367,0,29477
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Tamil Nadu,18603,-284,2550710,1842,34761,27,2604074
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Telangana,6276,-32,645594,420,3862,1,655732
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Tripura,1113,-22,80480,145,791,1,82384
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Uttarakhand,310,-3,335099,18,7377,0,342786
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Uttar Pradesh,352,-10,1686006,34,22794,2,1709152
322327,2776,31754281,34169,435758,648,1792755,32512366,https://www.mohfw.gov.in/,2021-08-25T06:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,West Bengal,9217,-119,1516509,720,18383,12,1544109
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Andaman and Nicobar Islands,7,-3,7424,3,129,0,7560
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Andhra Pradesh,14061,384,1978364,1201,13766,16,2006191
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Arunachal Pradesh,1162,35,51104,81,259,0,52525
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Assam,8006,1,572765,681,5607,7,586378
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Bihar,105,3,715881,28,9650,0,725636
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Chandigarh,36,1,64223,1,812,0,65071
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Chhattisgarh,627,-26,990100,78,13555,0,1004282
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Dadra and Nagar Haveli and Daman and Diu,4,0,10652,1,4,0,10660
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Delhi,389,-22,1412081,86,25080,1,1437550
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Goa,933,1,169314,75,3187,1,173434
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Gujarat,159,-1,815108,17,10080,1,825347
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Haryana,660,-4,760065,18,9670,1,770395
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Himachal Pradesh,2058,4,206821,193,3579,1,212458
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Jammu and Kashmir,1078,23,319064,103,4404,0,324546
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Jharkhand,140,-13,342491,21,5132,0,347763
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Karnataka,19344,-466,2885700,1668,37206,22,2942250
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Kerala,170829,10959,3692628,20271,19972,215,3883429
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Ladakh,64,9,20244,6,207,0,20515
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Lakshadweep,33,5,10243,4,51,0,10327
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Madhya Pradesh,79,-5,781519,10,10516,0,792114
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Maharashtra,53695,435,6247414,4380,136571,216,6437680
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Manipur,3572,-38,106640,411,1763,4,111975
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Meghalaya,2815,-5,70479,352,1292,7,74586
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Mizoram,7082,418,47567,375,202,1,54851
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Nagaland,871,-17,28235,65,612,1,29718
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Odisha,7558,97,988090,721,7562,69,1003210
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Puducherry,760,-5,120509,76,1809,0,123078
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Punjab,401,-22,583619,55,16358,3,600378
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Rajasthan,121,-7,944973,15,8954,0,954048
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Sikkim,1415,-133,27742,180,367,0,29524
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Tamil Nadu,18352,-251,2552507,1797,34788,27,2605647
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Telangana,6295,19,645939,345,3864,2,656098
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Tripura,1164,51,80541,61,793,2,82498
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Uttarakhand,320,10,335121,22,7377,0,342818
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Uttar Pradesh,345,-7,1686034,28,22794,0,1709173
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-26T04:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,West Bengal,9185,-32,1517239,730,18393,10,1544817
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Andaman and Nicobar Islands,7,-3,7424,3,129,0,7560
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Andhra Pradesh,14061,384,1978364,1201,13766,16,2006191
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Arunachal Pradesh,1162,35,51104,81,259,0,52525
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Assam,8006,1,572765,681,5607,7,586378
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Bihar,105,3,715881,28,9650,0,725636
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Chandigarh,36,1,64223,1,812,0,65071
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Chhattisgarh,627,-26,990100,78,13555,0,1004282
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Dadra and Nagar Haveli and Daman and Diu,4,0,10652,1,4,0,10660
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Delhi,389,-22,1412081,86,25080,1,1437550
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Goa,933,1,169314,75,3187,1,173434
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Gujarat,159,-1,815108,17,10080,1,825347
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Haryana,660,-4,760065,18,9670,1,770395
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Himachal Pradesh,2058,4,206821,193,3579,1,212458
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Jammu and Kashmir,1078,23,319064,103,4404,0,324546
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Jharkhand,140,-13,342491,21,5132,0,347763
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Karnataka,19344,-466,2885700,1668,37206,22,2942250
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Kerala,170829,10959,3692628,20271,19972,215,3883429
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Ladakh,64,9,20244,6,207,0,20515
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Lakshadweep,33,5,10243,4,51,0,10327
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Madhya Pradesh,79,-5,781519,10,10516,0,792114
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Maharashtra,53695,435,6247414,4380,136571,216,6437680
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Manipur,3572,-38,106640,411,1763,4,111975
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Meghalaya,2815,-5,70479,352,1292,7,74586
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Mizoram,7082,418,47567,375,202,1,54851
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Nagaland,871,-17,28235,65,612,1,29718
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Odisha,7558,97,988090,721,7562,69,1003210
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Puducherry,760,-5,120509,76,1809,0,123078
333725,11398,31788440,34159,436365,607,1787283,32558530,https://www.mohfw.gov.in/,2021-08-27T02:00:00.000Z,https://github.com/zpelechova/covid-in/blob/master/README.md,Punjab,401,-22,583619,55,16358,3,600378
